mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
0.026953887939453126,0.001082459350337032,0.009096717834472657,0.0009186333703845357,,,2,20,"{'class_weight': None, 'max_depth': None, 'min_samples_split': 2, 'n_estimators': 20}",0.9560439560439561,0.945054945054945,0.9230769230769231,0.9560439560439561,0.989010989010989,0.9538461538461538,0.021308482889742106,7,1.0,1.0,1.0,1.0,0.9972527472527473,0.9994505494505495,0.001098901098901095,0.9649122807017544,0.9814814814814815,0.9464285714285714,0.9491525423728814,1.0,0.9683949751969377,0.020174526095983445,7,1.0,1.0,1.0,1.0,0.9956331877729258,0.9991266375545852,0.0017467248908296985,0.9649122807017544,0.9298245614035088,0.9298245614035088,0.9824561403508771,0.9824561403508771,0.9578947368421054,0.023797649063597406,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9649122807017544,0.954954954954955,0.9380530973451328,0.9655172413793104,0.9911504424778761,0.9629176033718057,0.017259649412260738,7,1.0,1.0,1.0,1.0,0.9978118161925602,0.999562363238512,0.0008752735229759168,0.9850361197110423,0.9969040247678019,0.9842621259029929,0.9775541795665634,0.9987100103199175,0.9884932920536637,0.008057800525295722,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0627823829650879,0.0028764472534040866,0.010602569580078125,0.0007219110577975363,,,2,50,"{'class_weight': None, 'max_depth': None, 'min_samples_split': 2, 'n_estimators': 50}",0.967032967032967,0.9560439560439561,0.9230769230769231,0.9560439560439561,0.978021978021978,0.956043956043956,0.018388132451298337,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9821428571428571,0.9818181818181818,0.9464285714285714,0.9491525423728814,0.9824561403508771,0.9683996586226737,0.01685050210120009,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9649122807017544,0.9473684210526315,0.9298245614035088,0.9824561403508771,0.9824561403508771,0.9614035087719298,0.020459480332790513,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9734513274336283,0.9642857142857143,0.9380530973451328,0.9655172413793104,0.9824561403508771,0.9647527041589326,0.014850921187534916,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9871001031991744,0.9974200206398349,0.987874097007224,0.9767801857585139,0.9981940144478844,0.9894736842105264,0.007855009752839254,5,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,1.0,7.021666937153402e-17
0.025998401641845702,0.0014812274442091565,0.008227729797363281,0.0005491787726448153,,10,2,20,"{'class_weight': None, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 20}",0.9560439560439561,0.945054945054945,0.9230769230769231,0.9560439560439561,0.989010989010989,0.9538461538461538,0.021308482889742106,7,1.0,1.0,1.0,1.0,0.9972527472527473,0.9994505494505495,0.001098901098901095,0.9649122807017544,0.9814814814814815,0.9464285714285714,0.9491525423728814,1.0,0.9683949751969377,0.020174526095983445,7,1.0,1.0,1.0,1.0,0.9956331877729258,0.9991266375545852,0.0017467248908296985,0.9649122807017544,0.9298245614035088,0.9298245614035088,0.9824561403508771,0.9824561403508771,0.9578947368421054,0.023797649063597406,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9649122807017544,0.954954954954955,0.9380530973451328,0.9655172413793104,0.9911504424778761,0.9629176033718057,0.017259649412260738,7,1.0,1.0,1.0,1.0,0.9978118161925602,0.999562363238512,0.0008752735229759168,0.9850361197110423,0.9969040247678019,0.9842621259029929,0.9775541795665634,0.9987100103199175,0.9884932920536637,0.008057800525295722,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06017522811889649,0.0019387051137436998,0.011149978637695313,0.000770779656972672,,10,2,50,"{'class_weight': None, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 50}",0.967032967032967,0.9560439560439561,0.9230769230769231,0.9560439560439561,0.978021978021978,0.956043956043956,0.018388132451298337,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9821428571428571,0.9818181818181818,0.9464285714285714,0.9491525423728814,0.9824561403508771,0.9683996586226737,0.01685050210120009,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9649122807017544,0.9473684210526315,0.9298245614035088,0.9824561403508771,0.9824561403508771,0.9614035087719298,0.020459480332790513,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9734513274336283,0.9642857142857143,0.9380530973451328,0.9655172413793104,0.9824561403508771,0.9647527041589326,0.014850921187534916,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9871001031991744,0.9974200206398349,0.987874097007224,0.9767801857585139,0.9981940144478844,0.9894736842105264,0.007855009752839254,5,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,1.0,7.021666937153402e-17
0.025641345977783205,0.001167679370442578,0.008977222442626952,0.0014464045318483799,balanced,,2,20,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_split': 2, 'n_estimators': 20}",0.945054945054945,0.978021978021978,0.9230769230769231,0.978021978021978,0.989010989010989,0.9626373626373625,0.024670268484223778,3,1.0,1.0,1.0,1.0,0.9972527472527473,0.9994505494505495,0.001098901098901095,0.9482758620689655,0.9824561403508771,0.9464285714285714,0.9824561403508771,1.0,0.9719233428398582,0.021068293904480735,3,1.0,1.0,1.0,1.0,0.9956331877729258,0.9991266375545852,0.0017467248908296985,0.9649122807017544,0.9824561403508771,0.9298245614035088,0.9824561403508771,0.9824561403508771,0.968421052631579,0.020459480332790506,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9565217391304348,0.9824561403508771,0.9380530973451328,0.9824561403508771,0.9911504424778761,0.9701275119310395,0.019798176131837365,3,1.0,1.0,1.0,1.0,0.9978118161925602,0.999562363238512,0.0008752735229759168,0.9894220846233229,0.9994840041279669,0.9824561403508771,0.980908152734778,1.0,0.9904540763673889,0.008109511684985415,1,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,4.965068306494546e-17
0.057547140121459964,0.002511157722465597,0.010512256622314453,0.0006918526539760302,balanced,,2,50,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_split': 2, 'n_estimators': 50}",0.967032967032967,0.989010989010989,0.9340659340659341,0.967032967032967,0.9560439560439561,0.9626373626373628,0.01785502946073838,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9821428571428571,1.0,0.9473684210526315,0.9655172413793104,0.9649122807017544,0.9719881600553106,0.017809286654575755,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9649122807017544,0.9824561403508771,0.9473684210526315,0.9824561403508771,0.9649122807017544,0.968421052631579,0.013128622409733122,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9734513274336283,0.9911504424778761,0.9473684210526315,0.9739130434782609,0.9649122807017544,0.9701591030288302,0.01423033008588781,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9883900928792569,0.9997420020639836,0.9865841073271413,0.978844169246646,0.9979360165118678,0.9902992776057792,0.007696126432850263,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.026356220245361328,0.001623254941220637,0.008736610412597656,0.0007570219027752702,balanced,10,2,20,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 20}",0.945054945054945,0.978021978021978,0.9230769230769231,0.978021978021978,0.989010989010989,0.9626373626373625,0.024670268484223778,3,1.0,1.0,1.0,1.0,0.9972527472527473,0.9994505494505495,0.001098901098901095,0.9482758620689655,0.9824561403508771,0.9464285714285714,0.9824561403508771,1.0,0.9719233428398582,0.021068293904480735,3,1.0,1.0,1.0,1.0,0.9956331877729258,0.9991266375545852,0.0017467248908296985,0.9649122807017544,0.9824561403508771,0.9298245614035088,0.9824561403508771,0.9824561403508771,0.968421052631579,0.020459480332790506,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9565217391304348,0.9824561403508771,0.9380530973451328,0.9824561403508771,0.9911504424778761,0.9701275119310395,0.019798176131837365,3,1.0,1.0,1.0,1.0,0.9978118161925602,0.999562363238512,0.0008752735229759168,0.9894220846233229,0.9994840041279669,0.9824561403508771,0.980908152734778,1.0,0.9904540763673889,0.008109511684985415,1,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,4.965068306494546e-17
0.061500930786132814,0.0018268285138220194,0.011844921112060546,0.0007358616994984286,balanced,10,2,50,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 50}",0.967032967032967,0.989010989010989,0.9340659340659341,0.967032967032967,0.9560439560439561,0.9626373626373628,0.01785502946073838,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9821428571428571,1.0,0.9473684210526315,0.9655172413793104,0.9649122807017544,0.9719881600553106,0.017809286654575755,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9649122807017544,0.9824561403508771,0.9473684210526315,0.9824561403508771,0.9649122807017544,0.968421052631579,0.013128622409733122,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9734513274336283,0.9911504424778761,0.9473684210526315,0.9739130434782609,0.9649122807017544,0.9701591030288302,0.01423033008588781,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9883900928792569,0.9997420020639836,0.9865841073271413,0.978844169246646,0.9979360165118678,0.9902992776057792,0.007696126432850263,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
